                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     99,                 0.6544,                 0.7638,                  1.084,                0.57157,                0.66794,                0.63774,                0.47487,                0.72981,                 1.0924,                 1.1369,             0.00089762,             0.00089762,             0.00089762
                    100,                0.64751,                0.72384,                 1.0837,                0.53706,                 0.7257,                0.64983,                0.53034,                 0.7048,                 1.1185,                 1.0939,             0.00089542,             0.00089542,             0.00089542
                    101,                0.63331,                0.76796,                 1.0737,                0.48041,                0.60787,                0.55178,                0.43831,                0.72687,                 1.3463,                 1.1306,             0.00089322,             0.00089322,             0.00089322
                    102,                0.63469,                0.75905,                 1.0679,                0.47998,                0.67403,                0.62936,                0.48181,                0.74073,                 1.0907,                 1.1485,             0.00089102,             0.00089102,             0.00089102
                    103,                0.61902,                0.70757,                 1.0528,                0.71983,                0.53114,                0.57316,                0.46104,                 0.7175,                 1.5964,                 1.1304,             0.00088882,             0.00088882,             0.00088882
                    104,                0.63617,                0.73321,                 1.0697,                0.51331,                0.65498,                0.58954,                0.46809,                0.70973,                 1.2074,                 1.1051,             0.00088662,             0.00088662,             0.00088662
                    105,                0.62909,                0.75782,                 1.0679,                0.54094,                0.67052,                0.60649,                0.49978,                0.65206,                 1.1956,                 1.0772,             0.00088442,             0.00088442,             0.00088442
                    106,                0.65576,                0.78484,                 1.0776,                0.61813,                0.51797,                0.59134,                0.45712,                 0.7466,                 1.6795,                 1.1609,             0.00088222,             0.00088222,             0.00088222
                    107,                0.63375,                0.75624,                 1.0751,                0.59203,                0.67114,                0.63929,                0.50544,                0.70201,                 1.0447,                  1.112,             0.00088002,             0.00088002,             0.00088002
                    108,                 0.6389,                0.71321,                 1.0846,                0.59549,                0.63241,                0.64205,                0.50885,                0.71497,                 1.0339,                  1.123,             0.00087782,             0.00087782,             0.00087782
                    109,                0.62962,                 0.7183,                 1.0644,                0.55414,                0.52148,                0.60445,                0.48185,                0.71482,                0.92427,                  1.147,             0.00087562,             0.00087562,             0.00087562
                    110,                0.63508,                0.73953,                 1.0689,                0.71692,                0.60753,                0.65813,                0.53239,                0.71247,                 1.1955,                  1.146,             0.00087342,             0.00087342,             0.00087342
                    111,                0.64622,                0.71339,                 1.0633,                0.71912,                0.54009,                0.59596,                0.48998,                0.68898,                 1.0885,                 1.0806,             0.00087122,             0.00087122,             0.00087122
                    112,                0.61184,                0.69322,                 1.0487,                 0.6118,                0.61375,                0.63565,                0.49219,                0.66651,                 1.1328,                 1.0488,             0.00086902,             0.00086902,             0.00086902
                    113,                0.60443,                0.71072,                 1.0559,                0.59826,                0.63847,                0.62613,                0.50383,                0.67688,                 1.3103,                 1.0874,             0.00086682,             0.00086682,             0.00086682
                    114,                0.62619,                0.74619,                  1.069,                0.51783,                0.70463,                0.61478,                0.51037,                0.68325,                 1.0251,                 1.0595,             0.00086462,             0.00086462,             0.00086462
                    115,                0.62413,                 0.6718,                 1.0657,                0.75968,                0.58368,                0.62542,                0.51377,                0.66916,                 1.0144,                 1.0802,             0.00086242,             0.00086242,             0.00086242
                    116,                0.61685,                0.68432,                 1.0567,                0.54635,                0.61853,                0.61139,                0.50868,                0.65333,                 1.1419,                 1.0609,             0.00086023,             0.00086023,             0.00086023
                    117,                0.60903,                0.66741,                 1.0611,                0.55414,                0.67959,                0.60813,                0.50179,                0.69823,                 1.3693,                 1.1206,             0.00085803,             0.00085803,             0.00085803
                    118,                 0.6605,                 0.7136,                 1.0911,                0.52473,                0.66338,                0.63241,                0.48509,                0.72414,                 1.1087,                 1.1418,             0.00085583,             0.00085583,             0.00085583
                    119,                0.63952,                 0.6994,                 1.0624,                0.78138,                 0.4872,                0.58519,                0.47995,                0.65943,                 1.3621,                 1.0792,             0.00085363,             0.00085363,             0.00085363
                    120,                0.61882,                0.74763,                 1.0429,                0.75132,                0.53212,                0.56986,                0.45698,                0.67735,                0.98967,                 1.1081,             0.00085143,             0.00085143,             0.00085143
                    121,                0.61323,                0.74185,                 1.0466,                0.58998,                0.64141,                0.66553,                0.53812,                0.64844,                 1.2393,                 1.0609,             0.00084923,             0.00084923,             0.00084923
                    122,                0.60567,                0.69779,                 1.0454,                 0.5971,                0.69059,                0.64547,                0.52588,                 0.6735,                  1.499,                 1.0952,             0.00084703,             0.00084703,             0.00084703
                    123,                0.59384,                0.67255,                 1.0392,                0.72099,                0.59858,                0.64598,                0.52291,                0.65619,                 1.4892,                 1.0692,             0.00084483,             0.00084483,             0.00084483
                    124,                0.59405,                0.65791,                 1.0455,                0.81198,                0.51485,                0.61695,                0.52088,                0.63759,                 1.0213,                 1.0553,             0.00084263,             0.00084263,             0.00084263
                    125,                0.58691,                0.66694,                 1.0524,                0.51837,                0.70892,                0.64807,                0.53568,                 0.6753,                 1.2328,                 1.0806,             0.00084043,             0.00084043,             0.00084043
                    126,                0.56755,                0.63617,                 1.0311,                0.51346,                0.63776,                0.60031,                0.48955,                0.70061,                 1.5553,                 1.1148,             0.00083823,             0.00083823,             0.00083823
                    127,                0.58093,                0.67155,                 1.0349,                0.68821,                0.57518,                0.64143,                0.51666,                 0.6911,                 1.4563,                 1.1068,             0.00083603,             0.00083603,             0.00083603
                    128,                0.58316,                0.66643,                 1.0447,                 0.5266,                0.67209,                0.64363,                0.53618,                0.63467,                 1.1053,                 1.0516,             0.00083383,             0.00083383,             0.00083383
                    129,                0.60572,                0.65114,                 1.0494,                0.48815,                0.59492,                0.58444,                0.48946,                0.66931,                 1.5711,                 1.0815,             0.00083163,             0.00083163,             0.00083163
                    130,                0.57006,                0.62127,                 1.0257,                0.60509,                0.63597,                0.65019,                0.52333,                0.66481,                 1.1161,                 1.1166,             0.00082943,             0.00082943,             0.00082943
                    131,                0.56857,                0.61522,                 1.0416,                0.60227,                0.57748,                0.62585,                0.51821,                0.62938,                 1.0274,                 1.0512,             0.00082723,             0.00082723,             0.00082723
                    132,                0.56449,                0.62251,                 1.0246,                0.68842,                0.59001,                0.61641,                0.50322,                 0.6407,                 1.0768,                 1.0637,             0.00082503,             0.00082503,             0.00082503
                    133,                0.56816,                0.63287,                   1.03,                0.66287,                0.53371,                0.61982,                0.52361,                0.64359,                 1.0629,                 1.0597,             0.00082283,             0.00082283,             0.00082283
                    134,                0.57563,                0.62068,                 1.0395,                0.55328,                0.64588,                0.63951,                0.52381,                0.66154,                 1.0408,                 1.1038,             0.00082063,             0.00082063,             0.00082063
                    135,                0.59107,                0.65594,                 1.0391,                0.61109,                0.60303,                0.61497,                0.50165,                0.68602,                 1.0851,                 1.0836,             0.00081843,             0.00081843,             0.00081843
                    136,                0.57669,                0.59604,                 1.0372,                0.56786,                0.65177,                0.62552,                0.50542,                0.66273,                 1.5614,                 1.0753,             0.00081623,             0.00081623,             0.00081623
                    137,                0.54745,                0.59405,                 1.0228,                  0.626,                0.68981,                0.64492,                0.52547,                0.65542,                 1.1136,                 1.1013,             0.00081403,             0.00081403,             0.00081403
                    138,                 0.5719,                0.63263,                 1.0258,                0.74573,                0.56083,                0.60115,                0.51129,                0.62352,                  1.026,                 1.0416,             0.00081183,             0.00081183,             0.00081183
                    139,                0.56368,                0.62434,                 1.0259,                0.58106,                0.62744,                0.60468,                0.51156,                0.66776,                    1.3,                 1.0878,             0.00080963,             0.00080963,             0.00080963
                    140,                0.57085,                0.60121,                 1.0371,                0.59275,                0.59214,                0.60082,                0.50154,                 0.6544,                 1.0475,                 1.0488,             0.00080743,             0.00080743,             0.00080743
                    141,                0.55888,                0.63118,                 1.0272,                0.55725,                0.56699,                 0.5819,                0.48861,                0.64842,                0.99627,                   1.06,             0.00080523,             0.00080523,             0.00080523
                    142,                0.57051,                0.60356,                  1.035,                0.57602,                0.60823,                0.64676,                0.52928,                0.66068,                 0.9176,                 1.0963,             0.00080303,             0.00080303,             0.00080303
                    143,                 0.5583,                0.61543,                 1.0317,                0.56261,                0.64741,                0.63252,                0.53755,                0.63703,                 1.1029,                 1.0659,             0.00080083,             0.00080083,             0.00080083
                    144,                0.55733,                0.59466,                  1.028,                 0.6216,                0.59967,                0.61205,                0.51341,                0.64547,                0.97661,                 1.0891,             0.00079863,             0.00079863,             0.00079863
                    145,                0.55901,                0.60104,                 1.0189,                0.66068,                0.55034,                 0.6181,                0.51634,                0.65382,                  1.068,                 1.0928,             0.00079643,             0.00079643,             0.00079643
                    146,                0.56444,                0.59937,                  1.028,                0.60706,                0.62849,                0.61745,                0.49643,                0.66394,                 1.0248,                 1.0716,             0.00079423,             0.00079423,             0.00079423
                    147,                0.54305,                0.62235,                  1.016,                0.58916,                0.58793,                0.61634,                0.50997,                 0.6866,                 1.1401,                   1.11,             0.00079203,             0.00079203,             0.00079203
