                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     93,                0.75406,                0.78519,                 1.1308,                0.75224,                0.65095,                0.73458,                 0.5624,                0.83438,                0.86496,                 1.2328,              0.0081982,              0.0081982,              0.0081982
                     94,                0.75064,                 0.7821,                 1.1405,                0.74675,                0.68858,                0.73569,                0.57025,                0.81518,                 0.8475,                 1.2148,              0.0081784,              0.0081784,              0.0081784
                     95,                0.74841,                0.75656,                 1.1351,                0.70688,                0.71558,                0.73001,                0.55518,                0.84071,                0.85935,                 1.2247,              0.0081586,              0.0081586,              0.0081586
                     96,                0.75064,                0.76448,                 1.1279,                0.76114,                0.65457,                0.74903,                0.58004,                0.81196,                0.85297,                 1.2146,              0.0081388,              0.0081388,              0.0081388
                     97,                0.73402,                0.77236,                 1.1302,                0.71781,                0.70946,                0.74455,                0.57597,                0.81755,                0.83208,                 1.2154,               0.008119,               0.008119,               0.008119
                     98,                0.73378,                 0.7535,                 1.1273,                0.73204,                 0.7071,                0.74003,                0.57103,                0.81726,                0.84557,                 1.2201,              0.0080992,              0.0080992,              0.0080992
                     99,                0.74732,                0.76398,                 1.1288,                0.68908,                0.71578,                0.74087,                0.57067,                0.82442,                0.84487,                 1.2252,              0.0080794,              0.0080794,              0.0080794
                    100,                0.74001,                0.74323,                 1.1219,                0.73896,                0.67233,                0.74191,                0.57188,                0.81782,                0.85488,                 1.2214,              0.0080596,              0.0080596,              0.0080596
                    101,                0.74824,                0.75472,                 1.1254,                0.75293,                0.65851,                0.73802,                0.56894,                0.83056,                0.86672,                 1.2277,              0.0080398,              0.0080398,              0.0080398
                    102,                0.73904,                0.73617,                 1.1245,                0.77069,                0.65145,                0.75138,                0.57864,                0.82993,                0.83375,                 1.2329,                0.00802,                0.00802,                0.00802
                    103,                0.73428,                0.74744,                 1.1203,                0.73467,                0.66498,                0.73642,                0.56368,                0.82265,                0.85035,                 1.2157,              0.0080002,              0.0080002,              0.0080002
                    104,                0.73313,                0.75265,                 1.1262,                0.75436,                0.68937,                0.75165,                0.57684,                0.83499,                0.84526,                 1.2301,              0.0079804,              0.0079804,              0.0079804
                    105,                0.72573,                0.74197,                 1.1186,                0.78023,                0.68298,                0.75229,                0.58187,                0.81776,                0.83914,                 1.2284,              0.0079606,              0.0079606,              0.0079606
                    106,                0.72981,                0.73276,                  1.122,                0.76509,                0.67442,                0.74114,                0.57158,                0.83274,                0.84749,                 1.2295,              0.0079408,              0.0079408,              0.0079408
                    107,                0.72271,                0.74306,                 1.1202,                0.71816,                0.69229,                0.74079,                0.56649,                0.84204,                0.84457,                 1.2352,               0.007921,               0.007921,               0.007921
                    108,                0.72696,                0.73649,                 1.1179,                0.72285,                0.68732,                 0.7356,                0.56465,                0.83216,                0.84468,                 1.2272,              0.0079012,              0.0079012,              0.0079012
                    109,                0.71884,                 0.7223,                 1.1144,                0.73614,                0.68436,                  0.748,                0.57579,                0.81187,                0.82725,                 1.2114,              0.0078814,              0.0078814,              0.0078814
                    110,                0.72861,                0.73447,                 1.1153,                 0.7507,                    0.7,                0.74744,                0.57267,                0.82571,                0.84642,                 1.2233,              0.0078616,              0.0078616,              0.0078616
                    111,                0.73341,                0.73696,                 1.1238,                0.78906,                  0.669,                0.74662,                0.57018,                 0.8138,                0.84888,                 1.2136,              0.0078418,              0.0078418,              0.0078418
