                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    148,                0.57335,                0.68445,                 1.0458,                0.60667,                0.66589,                0.62702,                0.48936,                0.68903,                 1.1503,                 1.1214,             0.00078983,             0.00078983,             0.00078983
                    149,                0.57847,                0.66607,                 1.0422,                0.78929,                0.56366,                0.62809,                0.51235,                0.68341,                 1.4365,                 1.1269,             0.00078763,             0.00078763,             0.00078763
                    150,                0.60653,                0.70578,                 1.0709,                0.62133,                0.69168,                0.68739,                0.54823,                0.66628,                 1.4212,                 1.0996,             0.00078543,             0.00078543,             0.00078543
                    151,                0.55961,                0.67701,                 1.0501,                0.59272,                0.62438,                0.64572,                0.50528,                0.67877,                 1.4856,                 1.1223,             0.00078323,             0.00078323,             0.00078323
                    152,                0.56224,                  0.645,                 1.0418,                0.70712,                0.60657,                0.65921,                0.54055,                0.66385,                 1.2958,                 1.0837,             0.00078103,             0.00078103,             0.00078103
                    153,                0.56195,                0.65513,                 1.0396,                0.51786,                0.68756,                0.64165,                0.52554,                0.65371,                 1.6059,                 1.0876,             0.00077883,             0.00077883,             0.00077883
                    154,                0.57201,                0.63496,                 1.0508,                0.70549,                0.58537,                0.65038,                0.52098,                0.65561,                  1.596,                 1.0927,             0.00077663,             0.00077663,             0.00077663
                    155,                0.55352,                0.65102,                 1.0326,                0.50098,                0.59136,                0.60264,                0.50858,                0.65057,                 1.4196,                 1.1004,             0.00077443,             0.00077443,             0.00077443
                    156,                0.58067,                0.68981,                 1.0455,                0.52808,                0.68332,                0.63332,                0.51204,                0.62909,                 1.4557,                   1.06,             0.00077223,             0.00077223,             0.00077223
                    157,                0.55299,                0.63331,                 1.0324,                 0.4121,                0.68296,                0.58994,                0.46597,                0.66688,                 1.3937,                 1.1038,             0.00077003,             0.00077003,             0.00077003
                    158,                0.54314,                0.62105,                 1.0289,                0.60556,                0.62141,                0.62238,                0.49916,                 0.7195,                 1.1554,                 1.1626,             0.00076783,             0.00076783,             0.00076783
                    159,                0.54661,                0.61511,                 1.0341,                0.62504,                0.56921,                0.64575,                0.51358,                0.70464,                 1.0814,                 1.1404,             0.00076563,             0.00076563,             0.00076563
                    160,                0.55012,                0.61883,                 1.0295,                0.64865,                0.62222,                0.67494,                 0.5382,                0.68948,                 1.1064,                 1.1219,             0.00076343,             0.00076343,             0.00076343
