                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    146,                0.52182,                0.44369,                 1.0604,                 0.7743,                0.70955,                0.76402,                0.60954,                0.79319,                0.78871,                 1.3141,              0.0071488,              0.0071488,              0.0071488
                    147,                0.51892,                0.44288,                 1.0553,                0.79252,                0.69606,                0.76763,                0.61161,                0.79188,                0.78152,                 1.3219,               0.007129,               0.007129,               0.007129
                    148,                0.52369,                0.44954,                 1.0569,                0.75897,                0.71547,                0.76443,                0.60932,                 0.7964,                 0.7853,                  1.326,              0.0071092,              0.0071092,              0.0071092
                    149,                0.50838,                0.44309,                 1.0501,                0.75494,                0.74035,                 0.7706,                 0.6131,                0.79977,                0.78057,                 1.3224,              0.0070894,              0.0070894,              0.0070894
                    150,                0.51709,                 0.4327,                  1.054,                0.77245,                 0.7224,                0.76716,                0.60555,                 0.8006,                0.79327,                  1.325,              0.0070696,              0.0070696,              0.0070696
                    151,                0.51936,                0.45321,                 1.0586,                0.81195,                0.70277,                0.77068,                0.60931,                0.80548,                 0.7877,                  1.331,              0.0070498,              0.0070498,              0.0070498
                    152,                0.51313,                0.43242,                 1.0471,                0.79952,                0.71006,                0.76669,                0.60549,                0.80058,                0.78489,                  1.316,                0.00703,                0.00703,                0.00703
                    153,                0.51442,                0.43415,                 1.0502,                0.81422,                0.69345,                0.77287,                0.61289,                0.80121,                0.78546,                 1.3214,              0.0070102,              0.0070102,              0.0070102
                    154,                0.50819,                0.43973,                 1.0448,                0.76245,                0.72281,                0.77078,                0.61254,                0.80503,                0.78607,                 1.3273,              0.0069904,              0.0069904,              0.0069904
                    155,                0.49669,                0.42519,                 1.0364,                0.80921,                0.67195,                0.76884,                0.61281,                0.80715,                  0.784,                  1.337,              0.0069706,              0.0069706,              0.0069706
                    156,                0.50666,                0.42865,                 1.0453,                0.75078,                 0.7262,                0.76646,                0.60901,                0.80131,                0.79204,                 1.3256,              0.0069508,              0.0069508,              0.0069508
                    157,                 0.5034,                 0.4303,                  1.041,                0.76709,                0.72488,                0.76498,                0.60595,                0.79858,                 0.8074,                 1.3298,               0.006931,               0.006931,               0.006931
                    158,                 0.5063,                0.42903,                 1.0512,                0.75823,                 0.7348,                0.76678,                0.60614,                 0.7995,                 0.8141,                 1.3297,              0.0069112,              0.0069112,              0.0069112
                    159,                0.50841,                0.43707,                 1.0486,                 0.7844,                0.69056,                0.76242,                0.60429,                0.79145,                0.81372,                 1.3135,              0.0068914,              0.0068914,              0.0068914
                    160,                 0.4907,                0.42637,                  1.038,                 0.8065,                0.68913,                0.76217,                0.60827,                0.79587,                0.79754,                  1.319,              0.0068716,              0.0068716,              0.0068716
                    161,                0.49973,                0.42834,                 1.0393,                  0.817,                0.69251,                0.76084,                0.60708,                0.79144,                0.79692,                 1.3172,              0.0068518,              0.0068518,              0.0068518
                    162,                0.49296,                0.41835,                  1.029,                0.77875,                0.73252,                0.76962,                0.61318,                0.78718,                0.80231,                   1.32,               0.006832,               0.006832,               0.006832
                    163,                0.49729,                  0.421,                 1.0368,                0.74722,                0.72703,                0.76422,                0.60889,                0.79145,                0.81961,                 1.3263,              0.0068122,              0.0068122,              0.0068122
                    164,                 0.4975,                0.42222,                 1.0357,                0.76735,                0.70249,                0.76297,                0.60663,                0.79874,                0.81144,                 1.3384,              0.0067924,              0.0067924,              0.0067924
                    165,                0.49384,                0.41178,                 1.0366,                0.77718,                0.69623,                  0.755,                  0.604,                 0.7948,                0.80022,                 1.3405,              0.0067726,              0.0067726,              0.0067726
                    166,                0.50114,                0.43002,                 1.0412,                0.78763,                0.69287,                0.75925,                0.60767,                0.80082,                0.79557,                  1.341,              0.0067528,              0.0067528,              0.0067528
                    167,                0.48819,                0.42751,                 1.0364,                0.72762,                0.74444,                0.76637,                0.61337,                0.79646,                0.78986,                 1.3308,               0.006733,               0.006733,               0.006733
                    168,                0.49114,                 0.4119,                 1.0419,                0.78848,                0.69873,                0.76551,                0.61661,                0.78789,                0.79503,                 1.3223,              0.0067132,              0.0067132,              0.0067132
                    169,                0.48793,                0.40517,                 1.0349,                0.74951,                0.72871,                0.75831,                0.60964,                  0.796,                 0.7985,                 1.3389,              0.0066934,              0.0066934,              0.0066934
                    170,                0.49877,                0.42027,                 1.0507,                0.75964,                0.70751,                0.75393,                0.60477,                0.79505,                0.80493,                 1.3342,              0.0066736,              0.0066736,              0.0066736
                    171,                0.48934,                0.40818,                 1.0365,                0.75776,                0.71195,                0.75898,                0.60773,                0.80462,                0.79338,                 1.3429,              0.0066538,              0.0066538,              0.0066538
                    172,                0.48318,                0.41002,                 1.0342,                0.73029,                0.72241,                0.75613,                0.60506,                0.80412,                0.79712,                 1.3398,               0.006634,               0.006634,               0.006634
                    173,                0.48308,                0.40463,                 1.0401,                 0.8002,                0.69304,                0.76272,                0.60598,                0.79535,                0.79904,                  1.338,              0.0066142,              0.0066142,              0.0066142
                    174,                0.49074,                0.41668,                 1.0392,                0.75693,                0.73154,                0.76656,                0.60923,                0.78679,                0.80242,                 1.3365,              0.0065944,              0.0065944,              0.0065944
                    175,                0.47515,                 0.4013,                 1.0301,                0.77412,                0.72633,                0.76985,                 0.6125,                0.78669,                0.79672,                 1.3373,              0.0065746,              0.0065746,              0.0065746
                    176,                0.48044,                0.40756,                 1.0378,                0.80296,                 0.7023,                0.77224,                0.61233,                0.79368,                0.78896,                 1.3374,              0.0065548,              0.0065548,              0.0065548
                    177,                  0.483,                0.41245,                  1.027,                0.77997,                0.72477,                0.77159,                0.61488,                0.78979,                0.77275,                 1.3294,               0.006535,               0.006535,               0.006535
                    178,                0.47881,                0.40661,                 1.0236,                  0.789,                0.72167,                 0.7743,                0.61571,                0.79041,                0.77821,                 1.3279,              0.0065152,              0.0065152,              0.0065152
                    179,                0.48595,                0.40749,                 1.0423,                0.78727,                0.70993,                0.76894,                0.61213,                0.79181,                0.78926,                 1.3277,              0.0064954,              0.0064954,              0.0064954
                    180,                0.46909,                0.40314,                 1.0202,                0.74486,                0.75053,                 0.7693,                0.61124,                0.79175,                0.78114,                 1.3285,              0.0064756,              0.0064756,              0.0064756
                    181,                0.47501,                0.39419,                 1.0281,                0.81261,                0.69809,                0.76994,                0.60969,                0.79847,                0.77594,                 1.3371,              0.0064558,              0.0064558,              0.0064558
                    182,                0.47442,                0.39668,                 1.0216,                0.79085,                0.70539,                0.76619,                0.60643,                0.80175,                0.77934,                  1.343,               0.006436,               0.006436,               0.006436
                    183,                 0.4631,                0.38904,                  1.019,                0.81657,                0.68674,                0.76738,                0.60834,                0.79804,                0.78782,                 1.3388,              0.0064162,              0.0064162,              0.0064162
                    184,                0.47466,                0.39631,                 1.0267,                0.79923,                0.70577,                0.76567,                 0.6072,                0.79771,                0.79213,                 1.3402,              0.0063964,              0.0063964,              0.0063964
                    185,                0.46488,                0.38894,                 1.0183,                0.76914,                0.73139,                 0.7638,                0.60572,                0.79267,                0.79419,                 1.3343,              0.0063766,              0.0063766,              0.0063766
                    186,                0.46553,                0.38822,                 1.0185,                0.76495,                0.73361,                0.76444,                0.60636,                0.79189,                0.79484,                 1.3327,              0.0063568,              0.0063568,              0.0063568
                    187,                0.47306,                0.39295,                 1.0252,                0.77851,                0.73155,                0.76787,                0.60958,                0.79426,                0.78909,                 1.3383,               0.006337,               0.006337,               0.006337
                    188,                0.46793,                0.39307,                 1.0157,                 0.7681,                0.73613,                0.76669,                0.60681,                0.79291,                0.78426,                 1.3322,              0.0063172,              0.0063172,              0.0063172
