                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    149,                0.53317,                0.50116,                 1.0009,                0.72917,                0.55016,                0.56231,                0.46694,                 0.6578,                  1.398,                 1.0508,             0.00078763,             0.00078763,             0.00078763
                    150,                0.56133,                0.53644,                 1.0273,                0.68771,                0.69858,                0.66592,                0.50971,                0.64232,                 2.0027,                 1.0458,             0.00078543,             0.00078543,             0.00078543
                    151,                0.52786,                0.51465,                 1.0117,                0.55344,                0.72516,                0.64197,                0.50938,                0.64669,                 1.4404,                 1.0535,             0.00078323,             0.00078323,             0.00078323
                    152,                0.51872,                 0.4812,                0.99922,                0.61296,                0.59284,                0.59558,                0.47286,                0.67016,                 1.2322,                 1.0949,             0.00078103,             0.00078103,             0.00078103
                    153,                0.52644,                0.50199,                 1.0002,                0.71722,                0.60353,                0.63329,                0.48584,                0.64528,                 1.6164,                 1.0466,             0.00077883,             0.00077883,             0.00077883
                    154,                 0.5161,                0.50815,                 1.0006,                0.52647,                 0.6455,                0.60218,                0.51025,                0.65024,                 1.6958,                 1.0668,             0.00077663,             0.00077663,             0.00077663
                    155,                0.52233,                0.48508,                 0.9979,                0.57636,                0.55446,                0.62032,                0.52188,                0.64737,                  1.525,                 1.0537,             0.00077443,             0.00077443,             0.00077443
                    156,                0.53975,                0.50036,                 1.0043,                 0.4784,                0.66128,                0.59673,                0.49958,                0.65646,                 1.3536,                 1.0487,             0.00077223,             0.00077223,             0.00077223
                    157,                0.51736,                0.47654,                0.99201,                0.51951,                0.59935,                0.60364,                0.48711,                0.70136,                 1.1752,                 1.1242,             0.00077003,             0.00077003,             0.00077003
                    158,                0.52076,                0.49147,                 1.0091,                0.64843,                0.64381,                0.60733,                 0.4936,                 0.6833,                 1.2605,                 1.0982,             0.00076783,             0.00076783,             0.00076783
                    159,                0.51216,                0.46647,                0.99314,                0.79035,                0.53074,                0.58221,                0.49009,                0.63438,                 1.3013,                 1.0289,             0.00076563,             0.00076563,             0.00076563
                    160,                0.52298,                0.48578,                 0.9903,                0.72582,                0.54596,                0.60677,                0.49138,                0.65523,                 2.2344,                 1.0809,             0.00076343,             0.00076343,             0.00076343
                    161,                0.51998,                0.50599,                 1.0076,                0.63652,                0.63547,                0.61375,                0.48255,                0.69661,                  1.694,                 1.0892,             0.00076123,             0.00076123,             0.00076123
                    162,                0.53261,                0.47933,                 1.0057,                0.72657,                0.59472,                0.63753,                0.48882,                0.66395,                 1.2421,                 1.0533,             0.00075904,             0.00075904,             0.00075904
                    163,                0.50631,                0.48273,                  0.995,                0.61116,                0.61121,                0.60088,                0.48139,                0.64631,                 1.5102,                 1.0483,             0.00075684,             0.00075684,             0.00075684
                    164,                0.51504,                0.50198,                0.98185,                0.55594,                0.68547,                0.60801,                0.46434,                0.65844,                 1.2323,                 1.0568,             0.00075464,             0.00075464,             0.00075464
                    165,                0.51542,                0.48414,                 1.0036,                0.53983,                0.65559,                0.58373,                 0.4758,                0.66809,                 1.6889,                  1.043,             0.00075244,             0.00075244,             0.00075244
                    166,                0.49926,                0.48229,                0.97976,                0.48353,                0.59915,                0.61744,                0.52343,                0.61917,                 1.7348,                 1.0194,             0.00075024,             0.00075024,             0.00075024
                    167,                0.51655,                0.48304,                  1.002,                0.57726,                0.65957,                 0.6499,                0.50552,                0.67083,                 1.0268,                 1.0788,             0.00074804,             0.00074804,             0.00074804
                    168,                0.53937,                0.50051,                 1.0074,                0.50505,                 0.7565,                0.64392,                0.53436,                0.62999,                 1.5844,                 1.0187,             0.00074584,             0.00074584,             0.00074584
                    169,                0.50863,                0.47972,                 1.0069,                0.48983,                0.60466,                0.55458,                0.45573,                0.62549,                 1.1393,                 1.0403,             0.00074364,             0.00074364,             0.00074364
                    170,                0.49695,                0.46517,                0.98713,                0.48589,                0.80586,                0.68292,                0.52859,                0.69541,                 1.1146,                 1.1074,             0.00074144,             0.00074144,             0.00074144
                    171,                0.48298,                0.46012,                0.97456,                0.78025,                0.56671,                 0.6124,                0.50976,                0.61304,                 1.1229,                 1.0223,             0.00073924,             0.00073924,             0.00073924
                    172,                0.49191,                0.46459,                0.98473,                0.55208,                0.65361,                0.59616,                0.48479,                0.65072,                 1.6171,                 1.0517,             0.00073704,             0.00073704,             0.00073704
                    173,                0.49471,                0.45375,                0.99024,                0.61796,                0.56408,                0.56404,                0.46535,                0.65365,                 1.3047,                 1.0607,             0.00073484,             0.00073484,             0.00073484
                    174,                0.50392,                0.46636,                 1.0057,                0.57232,                0.50603,                0.58234,                0.48286,                0.67609,                 1.1851,                 1.0552,             0.00073264,             0.00073264,             0.00073264
                    175,                0.51009,                0.52111,                0.99547,                0.58384,                0.58966,                0.55817,                0.44308,                0.67587,                 1.6921,                 1.1071,             0.00073044,             0.00073044,             0.00073044
                    176,                0.50669,                0.48737,                 1.0034,                0.61868,                0.65348,                0.61501,                0.50251,                0.67719,                 1.3463,                 1.0831,             0.00072824,             0.00072824,             0.00072824
                    177,                0.48135,                0.44715,                0.98046,                 0.5131,                0.58976,                0.58319,                 0.4877,                0.66802,                 1.5281,                 1.0568,             0.00072604,             0.00072604,             0.00072604
                    178,                0.50539,                0.46171,                0.99591,                0.76066,                 0.5085,                0.57891,                0.48383,                0.65053,                 1.2369,                 1.0423,             0.00072384,             0.00072384,             0.00072384
                    179,                 0.4864,                0.46112,                0.97719,                0.56359,                0.66622,                0.60163,                0.49125,                0.65507,                 1.3084,                 1.0481,             0.00072164,             0.00072164,             0.00072164
                    180,                0.49317,                0.47376,                0.99258,                0.71076,                0.54513,                0.59117,                0.49328,                0.61831,                 1.3124,                 1.0226,             0.00071944,             0.00071944,             0.00071944
                    181,                0.50131,                0.45649,                0.99436,                0.74641,                0.57695,                0.62326,                0.51002,                 0.6362,                 1.2236,                 1.0408,             0.00071724,             0.00071724,             0.00071724
                    182,                0.48589,                0.44708,                0.97338,                 0.6683,                0.57004,                0.57529,                0.47399,                0.67296,                 1.5474,                 1.0649,             0.00071504,             0.00071504,             0.00071504
                    183,                0.47629,                0.45204,                0.98237,                0.69643,                0.60681,                0.64861,                0.50152,                0.66065,                 1.9894,                 1.0538,             0.00071284,             0.00071284,             0.00071284
                    184,                0.48388,                0.45623,                0.97694,                0.68218,                 0.6043,                0.63727,                0.50758,                0.68091,                 1.2966,                 1.0911,             0.00071064,             0.00071064,             0.00071064
                    185,                0.49489,                0.46139,                0.98762,                0.75691,                0.57524,                0.58676,                0.48377,                0.62393,                 1.0543,                 1.0245,             0.00070844,             0.00070844,             0.00070844
